"ID","Intitulé","Catégories","Nomenclature Dila","Site Web","Adresse","Adresse","Code Insee commune","Code postal","Commune","Téléphone","Fax","Horaires d'ouverture","Latitude","Longitude","Précision","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Organisme","URL","Rue, Voie, Chemin","Fax","Courriel","Téléphone","Territoires de compétence","Catégories","Activités","Activités","Ressort","Organisme tuteur","Mission","Intervenants","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Audiences TGI (hors période de vacation : du 10 juillet au 27 août, vacances de noël et de Pâques)"
"4cac9e6a293594648a0017ae","Tribunal de Grande Instance de Clermont-Ferrand","justice-organisme-public","tgi","http://www.justice.gouv.fr/","Palais de Justice","16 Place de l'Etoile",63113,63033,"CLERMONT FERRAND CEDEX 1","+33 4 73 31 77 00","+33 4 73 31 78 00","Du Lundi au Vendredi : de 8h à 12h et de 13h à 16h30","45.779422","3.080691",7,"{u'kind': u'ArrondissementOfFrance', u'code': u'63-1'}","{u'kind': u'ArrondissementOfFrance', u'code': u'63-2'}","{u'kind': u'ArrondissementOfFrance', u'code': u'63-3'}","{u'kind': u'ArrondissementOfFrance', u'code': u'63-4'}","{u'kind': u'ArrondissementOfFrance', u'code': u'63-5'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/auvergne/puy-de-dome/tgi-63113-01.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9ed7293594648a00edf8","Tribunal de Grande Instance de Moulins","justice-organisme-public","tgi","http://www.justice.gouv.fr/","20 Rue de Paris","B.P. 1627",3190,3016,"MOULINS CEDEX","+33 4 70 35 14 55","+33 4 70 20 42 90","Du Lundi au Vendredi : de 9h00 à 11h45 et de 13h30 à 16h45","46.5683737","3.330534",8,"{u'kind': u'CommuneOfFrance', u'code': u'03002'}","{u'kind': u'CommuneOfFrance', u'code': u'03012'}","{u'kind': u'CommuneOfFrance', u'code': u'03019'}","{u'kind': u'CommuneOfFrance', u'code': u'03036'}","{u'kind': u'CommuneOfFrance', u'code': u'03046'}","{u'kind': u'CommuneOfFrance', u'code': u'03086'}","{u'kind': u'CommuneOfFrance', u'code': u'03087'}","{u'kind': u'CommuneOfFrance', u'code': u'03100'}","{u'kind': u'CommuneOfFrance', u'code': u'03102'}","{u'kind': u'CommuneOfFrance', u'code': u'03114'}","{u'kind': u'CommuneOfFrance', u'code': u'03117'}","{u'kind': u'CommuneOfFrance', u'code': u'03171'}","{u'kind': u'CommuneOfFrance', u'code': u'03173'}","{u'kind': u'CommuneOfFrance', u'code': u'03177'}","{u'kind': u'CommuneOfFrance', u'code': u'03207'}","{u'kind': u'CommuneOfFrance', u'code': u'03218'}","{u'kind': u'CommuneOfFrance', u'code': u'03234'}","{u'kind': u'CommuneOfFrance', u'code': u'03247'}","{u'kind': u'CommuneOfFrance', u'code': u'03251'}","{u'kind': u'CommuneOfFrance', u'code': u'03253'}","{u'kind': u'CommuneOfFrance', u'code': u'03263'}","{u'kind': u'CommuneOfFrance', u'code': u'03265'}","{u'kind': u'CommuneOfFrance', u'code': u'03281'}","{u'kind': u'CommuneOfFrance', u'code': u'03300'}","{u'kind': u'CommuneOfFrance', u'code': u'03312'}","{u'kind': u'CommuneOfFrance', u'code': u'03320'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'240300616'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'240300715'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'240300723'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'240300756'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ministère de la justice",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a0017b1","Tribunal de Grande Instance de Perpignan","justice-organisme-public","tgi","http://www.justice.gouv.fr/","Place Arago","B.P. 921",66136,66921,"PERPIGNAN CEDEX","+33 4 68 51 96 96","+33 4 68 34 21 17","Du Lundi au Vendredi : de 9h à 12h et de 14h à 17h","42.703347","2.884902",6,"{u'kind': u'ArrondissementOfFrance', u'code': u'66-1'}","{u'kind': u'ArrondissementOfFrance', u'code': u'66-2'}","{u'kind': u'ArrondissementOfFrance', u'code': u'66-3'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/languedoc-roussillon/pyrenees-orientales/tgi-66136-01.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9ed7293594648a00ee1c","Tribunal de Grande Instance d'Auxerre","justice-organisme-public","tgi","http://www.justice.gouv.fr/","Place du Palais de Justice","B.P. 39",89024,89010,"AUXERRE CEDEX","+33 3 86 72 30 00","+33 3 86 72 30 13","Du Lundi au Vendredi : de 9h à 12h et de 14h à 17h","47.798136","3.567723",6,"{u'kind': u'IntercommunalityOfFrance', u'code': u'248900490'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'248900565'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'248900573'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'248900722'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'248900771'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'248900813'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'248900847'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'248900904'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'248900912'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'248900920'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'248900953'}","{u'kind': u'ArrondissementOfFrance', u'code': u'89-2'}","{u'kind': u'CommuneOfFrance', u'code': u'89007'}","{u'kind': u'CommuneOfFrance', u'code': u'89013'}","{u'kind': u'CommuneOfFrance', u'code': u'89023'}","{u'kind': u'CommuneOfFrance', u'code': u'89024'}","{u'kind': u'CommuneOfFrance', u'code': u'89045'}","{u'kind': u'CommuneOfFrance', u'code': u'89083'}","{u'kind': u'CommuneOfFrance', u'code': u'89099'}","{u'kind': u'CommuneOfFrance', u'code': u'89102'}","{u'kind': u'CommuneOfFrance', u'code': u'89108'}","{u'kind': u'CommuneOfFrance', u'code': u'89119'}","{u'kind': u'CommuneOfFrance', u'code': u'89129'}","{u'kind': u'CommuneOfFrance', u'code': u'89155'}","{u'kind': u'CommuneOfFrance', u'code': u'89158'}","{u'kind': u'CommuneOfFrance', u'code': u'89164'}","{u'kind': u'CommuneOfFrance', u'code': u'89198'}","{u'kind': u'CommuneOfFrance', u'code': u'89200'}","{u'kind': u'CommuneOfFrance', u'code': u'89201'}","{u'kind': u'CommuneOfFrance', u'code': u'89221'}","{u'kind': u'CommuneOfFrance', u'code': u'89228'}","{u'kind': u'CommuneOfFrance', u'code': u'89234'}","{u'kind': u'CommuneOfFrance', u'code': u'89253'}","{u'kind': u'CommuneOfFrance', u'code': u'89263'}","{u'kind': u'CommuneOfFrance', u'code': u'89265'}","{u'kind': u'CommuneOfFrance', u'code': u'89295'}","{u'kind': u'CommuneOfFrance', u'code': u'89319'}","{u'kind': u'CommuneOfFrance', u'code': u'89337'}","{u'kind': u'CommuneOfFrance', u'code': u'89346'}","{u'kind': u'CommuneOfFrance', u'code': u'89427'}","{u'kind': u'CommuneOfFrance', u'code': u'89438'}","{u'kind': u'CommuneOfFrance', u'code': u'89453'}","{u'kind': u'CommuneOfFrance', u'code': u'89463'}","{u'kind': u'CommuneOfFrance', u'code': u'89479'}",,,,,,,,,,,,,,,,,,,"Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/bourgogne/yonne/tgi-89024-01.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a0017b0","Tribunal de Grande Instance de Tarbes","justice-organisme-public","tgi","http://www.justice.gouv.fr/",,,65440,65000,"TARBES","+33 5 62 51 77 00","+33 5 62 34 57 58","Du Lundi au Vendredi : de 8h30 à 12h et de 13h à 17h
Le palais de justice de Tarbes est accessible en voiture par la rue du maréchal Foch, depuis la gare 10 minutes à pied par la rue Bertrand Barrere, une navette gratuite relie le centre ville toutes les dix minutes. Deux parkings payants comportant des places handicapés sont à proximité, le parking Brauhauban et le parking Verdun. 4 places de stationnement handicapés sont situées à quelques mètres du palais de justice rue brauhauban. Le palais de justice est accessible au moyen d'une rampe, la personne à mobilité réduite dès qu'elle aura actionné la sonnette, se verra prise en charge. L'intégralité du Palais de justice est desservi par des ascenseurs.","43.231872","0.076531",6,"{u'kind': u'ArrondissementOfFrance', u'code': u'65-1'}","{u'kind': u'ArrondissementOfFrance', u'code': u'65-2'}","{u'kind': u'ArrondissementOfFrance', u'code': u'65-3'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/midi-pyrenees/hautes-pyrenees/tgi-65440-01.html","Rue du Maréchal Foch",,"tgi-tarbes@justice.fr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e61293594648a00056e","Tribunal de Grande Instance de Nîmes","justice-organisme-public","tgi","http://www.justice.gouv.fr/","Nouveau Palais de Justice","Boulevard des Arènes",30189,30000,"NIMES","+33 4 66 76 47 00","+33 4 66 36 16 49","Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 16h30","43.8343479","4.3590266",6,"{u'kind': u'ArrondissementOfFrance', u'code': u'30-2'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/languedoc-roussillon/gard/tgi-30189-01.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a0017b3","Tribunal de Grande Instance de Strasbourg","justice-organisme-public","tgi","http://www.justice.gouv.fr/","Quai Finkmatt","B.P. 1030",67482,67070,"STRASBOURG CEDEX","+33 3 88 75 27 27","+33 3 88 75 29 30","Du Lundi au Vendredi : de 8h à 17h","48.587234","7.747288",6,"{u'kind': u'IntercommunalityOfFrance', u'code': u'246700892'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'246700983'}","{u'kind': u'ArrondissementOfFrance', u'code': u'67-2'}","{u'kind': u'ArrondissementOfFrance', u'code': u'67-6'}","{u'kind': u'ArrondissementOfFrance', u'code': u'67-7'}","{u'kind': u'ArrondissementOfFrance', u'code': u'67-8'}","{u'kind': u'CommuneOfFrance', u'code': u'67055'}","{u'kind': u'CommuneOfFrance', u'code': u'67086'}","{u'kind': u'CommuneOfFrance', u'code': u'67146'}","{u'kind': u'CommuneOfFrance', u'code': u'67154'}","{u'kind': u'CommuneOfFrance', u'code': u'67338'}","{u'kind': u'CommuneOfFrance', u'code': u'67397'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/alsace/bas-rhin/tgi-67482-01.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a00183c","Section Détachée du Tribunal de Première Instance à Nuku-Hiva",,"tpisd",,"Section Détachée de Nuku-Hiva","TAIOHAE  BP 47",98731,98742,"AAKAPA","+689 92 03 25","+689 92 03 65",,"-8.795346","-140.228315",9,"{u'kind': u'CommuneOfFrance', u'code': u'98718'}","{u'kind': u'CommuneOfFrance', u'code': u'98723'}","{u'kind': u'CommuneOfFrance', u'code': u'98731'}","{u'kind': u'CommuneOfFrance', u'code': u'98746'}","{u'kind': u'CommuneOfFrance', u'code': u'98756'}","{u'kind': u'CommuneOfFrance', u'code': u'98757'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ministère de la justice",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a00183d","Section Détachée du Tribunal de Première Instance à Raïatéa",,"tpisd",,"Section Détachée de Raïatéa","UTUROA  BP 38",98758,98735,"UTUROA","+689 66 32 08","+689 66 22 98",,"-16.7328701","-151.4420882",4,"{u'kind': u'CommuneOfFrance', u'code': u'98714'}","{u'kind': u'CommuneOfFrance', u'code': u'98724'}","{u'kind': u'CommuneOfFrance', u'code': u'98728'}","{u'kind': u'CommuneOfFrance', u'code': u'98745'}","{u'kind': u'CommuneOfFrance', u'code': u'98750'}","{u'kind': u'CommuneOfFrance', u'code': u'98754'}","{u'kind': u'CommuneOfFrance', u'code': u'98758'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ministère de la justice",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a00183e","Section Détachée du Tribunal de Première Instance à Koné",,"tpisd",,,,98811,98860,"KONE","+687 35 55 13","+687 35 55 21",,"-21.060339","164.865749",4,"{u'kind': u'CommuneOfFrance', u'code': u'98801'}","{u'kind': u'CommuneOfFrance', u'code': u'98804'}","{u'kind': u'CommuneOfFrance', u'code': u'98807'}","{u'kind': u'CommuneOfFrance', u'code': u'98808'}","{u'kind': u'CommuneOfFrance', u'code': u'98810'}","{u'kind': u'CommuneOfFrance', u'code': u'98811'}","{u'kind': u'CommuneOfFrance', u'code': u'98812'}","{u'kind': u'CommuneOfFrance', u'code': u'98819'}","{u'kind': u'CommuneOfFrance', u'code': u'98822'}","{u'kind': u'CommuneOfFrance', u'code': u'98823'}","{u'kind': u'CommuneOfFrance', u'code': u'98824'}","{u'kind': u'CommuneOfFrance', u'code': u'98825'}","{u'kind': u'CommuneOfFrance', u'code': u'98826'}","{u'kind': u'CommuneOfFrance', u'code': u'98827'}","{u'kind': u'CommuneOfFrance', u'code': u'98830'}","{u'kind': u'CommuneOfFrance', u'code': u'98831'}","{u'kind': u'CommuneOfFrance', u'code': u'98833'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ministère de la justice",,"Section Détachée de Koné",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a0017b2","Tribunal de Grande Instance de Saverne","justice-organisme-public","tgi","http://www.justice.gouv.fr/","7 Rue du Tribunal","B.P. 50135",67437,67703,"SAVERNE CEDEX","+33 3 88 71 61 51","+33 3 88 71 61 61","Du Lundi au Jeudi : de 8h à 12h et de 13h à 17h
Le Vendredi : de 8h à 12h et de 13h à 16h","48.74059","7.364851",8,"{u'kind': u'IntercommunalityOfFrance', u'code': u'246701080'}","{u'kind': u'ArrondissementOfFrance', u'code': u'67-3'}","{u'kind': u'ArrondissementOfFrance', u'code': u'67-4'}","{u'kind': u'CommuneOfFrance', u'code': u'67060'}","{u'kind': u'CommuneOfFrance', u'code': u'67164'}","{u'kind': u'CommuneOfFrance', u'code': u'67504'}","{u'kind': u'CommuneOfFrance', u'code': u'67557'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/alsace/bas-rhin/tgi-67437-01.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e61293594648a000573","Tribunal de Grande Instance de Béziers","justice-organisme-public","tgi","http://www.justice.gouv.fr/","Place de la Révolution","C.S. 604",34032,34535,"BEZIERS CEDEX","+33 4 67 49 60 00","+33 4 67 28 68 83","Du Lundi au Jeudi : de 8h30 à 12h et de 13h à 17h
Le Vendredi : de 8h30 à 12h et de 13h à 16h","43.34146","3.210654",6,"{u'kind': u'ArrondissementOfFrance', u'code': u'34-1'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/languedoc-roussillon/herault/tgi-34032-01.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e78293594648a002fdf","Tribunal de Grande Instance de Rennes","justice-organisme-public","tgi","http://www.justice.gouv.fr/","Cité Judiciaire - CS 73127","7 Rue Pierre Abélard",35238,35031,"RENNES CEDEX","+33 2 99 65 37 37","+33 2 99 31 06 15","Du Lundi au Vendredi : de 9h à 11h30 et de 13h30 à 16h30","48.105532","-1.686493",6,"{u'kind': u'ArrondissementOfFrance', u'code': u'35-1'}","{u'kind': u'ArrondissementOfFrance', u'code': u'35-2'}","{u'kind': u'ArrondissementOfFrance', u'code': u'35-3'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/bretagne/ille-et-vilaine/tgi-35238-01.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e61293594648a00057e","Tribunal de Grande Instance de Mont-de-Marsan","justice-organisme-public","tgi","http://www.ca-pau.justice.fr/","5 Avenue du 8 mai 1945","B.P. 315",40192,40011,"MONT DE MARSAN CEDEX","+33 5 58 85 41 85","+33 5 58 06 00 65","Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h","43.893023","-0.501646",8,"{u'kind': u'ArrondissementOfFrance', u'code': u'40-2'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/aquitaine/landes/tgi-40192-01.html",,,"tgi-mont-de-marsan@justice.fr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e78293594648a002fde","Tribunal de Grande Instance de Bordeaux","justice-organisme-public","tgi","http://www.justice.gouv.fr/",,,33063,33077,"BORDEAUX CEDEX","+33 5 47 33 90 00","+33 5 56 01 36 64","Du Lundi au Vendredi : de 8h15 à 12h et de 14h à 17h","44.836622","-0.580456",7,"{u'kind': u'IntercommunalityOfFrance', u'code': u'243301223'}","{u'kind': u'ArrondissementOfFrance', u'code': u'33-2'}","{u'kind': u'ArrondissementOfFrance', u'code': u'33-3'}","{u'kind': u'ArrondissementOfFrance', u'code': u'33-4'}","{u'kind': u'ArrondissementOfFrance', u'code': u'33-6'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/aquitaine/gironde/tgi-33063-01.html","30 Rue des Frères Bonie",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9ed7293594648a00ee07","Tribunal de Grande Instance de Toulouse","justice-organisme-public","tgi","http://www.justice.gouv.fr/","2 Allée Jules Guesde","B.P. 7015",31555,31068,"TOULOUSE CEDEX 7","+33 5 61 33 70 00","+33 5 61 33 71 13","Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h","43.593022","1.444409",8,"{u'kind': u'ArrondissementOfFrance', u'code': u'31-1'}","{u'kind': u'ArrondissementOfFrance', u'code': u'31-2'}","{u'kind': u'ArrondissementOfFrance', u'code': u'31-3'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/midi-pyrenees/haute-garonne/tgi-31555-01.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9ed7293594648a00ee05","Tribunal de Grande Instance de Montbéliard","justice-organisme-public","tgi","http://www.justice.gouv.fr/","Cité Judiciaire","Rue Mozart",25388,25209,"MONTBELIARD CEDEX","+33 3 81 90 70 00","+33 3 81 90 25 88","Du Lundi au Vendredi : de 8h à 17h
Horaires pendant les périodes de vacances scolaires :
9 heures  - 16 heures 30","47.5118726","6.7997133",4,"{u'kind': u'IntercommunalityOfFrance', u'code': u'242503886'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'242504272'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'242504355'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'242504397'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'242504462'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'242504470'}","{u'kind': u'CommuneOfFrance', u'code': u'25008'}","{u'kind': u'CommuneOfFrance', u'code': u'25013'}","{u'kind': u'CommuneOfFrance', u'code': u'25049'}","{u'kind': u'CommuneOfFrance', u'code': u'25050'}","{u'kind': u'CommuneOfFrance', u'code': u'25054'}","{u'kind': u'CommuneOfFrance', u'code': u'25059'}","{u'kind': u'CommuneOfFrance', u'code': u'25082'}","{u'kind': u'CommuneOfFrance', u'code': u'25093'}","{u'kind': u'CommuneOfFrance', u'code': u'25159'}","{u'kind': u'CommuneOfFrance', u'code': u'25187'}","{u'kind': u'CommuneOfFrance', u'code': u'25191'}","{u'kind': u'CommuneOfFrance', u'code': u'25198'}","{u'kind': u'CommuneOfFrance', u'code': u'25207'}","{u'kind': u'CommuneOfFrance', u'code': u'25210'}","{u'kind': u'CommuneOfFrance', u'code': u'25214'}","{u'kind': u'CommuneOfFrance', u'code': u'25224'}","{u'kind': u'CommuneOfFrance', u'code': u'25234'}","{u'kind': u'CommuneOfFrance', u'code': u'25238'}","{u'kind': u'CommuneOfFrance', u'code': u'25239'}","{u'kind': u'CommuneOfFrance', u'code': u'25280'}","{u'kind': u'CommuneOfFrance', u'code': u'25281'}","{u'kind': u'CommuneOfFrance', u'code': u'25316'}","{u'kind': u'CommuneOfFrance', u'code': u'25322'}","{u'kind': u'CommuneOfFrance', u'code': u'25350'}","{u'kind': u'CommuneOfFrance', u'code': u'25422'}","{u'kind': u'CommuneOfFrance', u'code': u'25426'}","{u'kind': u'CommuneOfFrance', u'code': u'25433'}","{u'kind': u'CommuneOfFrance', u'code': u'25463'}","{u'kind': u'CommuneOfFrance', u'code': u'25469'}","{u'kind': u'CommuneOfFrance', u'code': u'25481'}","{u'kind': u'CommuneOfFrance', u'code': u'25485'}","{u'kind': u'CommuneOfFrance', u'code': u'25521'}","{u'kind': u'CommuneOfFrance', u'code': u'25523'}","{u'kind': u'CommuneOfFrance', u'code': u'25540'}","{u'kind': u'CommuneOfFrance', u'code': u'25548'}","{u'kind': u'CommuneOfFrance', u'code': u'25559'}","{u'kind': u'CommuneOfFrance', u'code': u'25573'}","{u'kind': u'CommuneOfFrance', u'code': u'25583'}","{u'kind': u'CommuneOfFrance', u'code': u'25607'}","{u'kind': u'CommuneOfFrance', u'code': u'25608'}","{u'kind': u'CommuneOfFrance', u'code': u'25617'}","{u'kind': u'CommuneOfFrance', u'code': u'25618'}",,,,,,,,,,,,,,,"Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/franche-comte/doubs/tgi-25388-01.html",,,"chg.tgi-montbeliard@justice.fr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
